1254,2019-12-01 00:29,444444,Rome
1255,2019-12-01 00:30,444444,Rome
1256,2019-12-01 00:31,444444,Rome
1257,2019-12-01 00:32,444444,Rome
1258,2019-12-01 00:33,444444,Rome
1259,2019-12-01 00:34,444444,Rome
1260,2019-12-01 00:35,444444,Rome
1261,2019-12-01 00:36,444444,Rome
1262,2019-12-01 00:37,444444,Rome
1263,2019-12-01 00:38,444444,Rome
1264,2019-12-01 00:39,444444,Rome
1265,2019-12-01 00:40,444444,Rome
1266,2019-12-01 00:41,444444,Rome
1267,2019-12-01 00:42,444444,Rome
1268,2019-12-01 00:43,444444,Rome
1269,2019-12-01 00:44,444444,Rome
1270,2019-12-01 00:45,444444,Rome
1271,2019-12-01 00:46,444444,Rome
1272,2019-12-01 00:47,444444,Rome
1273,2019-12-01 00:48,444444,Rome
1274,2019-12-01 00:49,444444,Rome
1275,2019-12-01 00:50,444444,Rome
1276,2019-12-01 00:51,444444,Rome
1277,2019-12-01 00:52,444444,Rome
1278,2019-05-08 00:00,444444,Rome
1279,2019-05-08 00:01,444444,Rome
1280,2019-05-08 00:02,444444,Rome
1281,2019-05-08 00:03,444444,Rome
1282,2019-05-08 00:04,444444,Rome
1283,2019-05-08 00:05,444444,Rome
1284,2019-05-08 00:06,444444,Rome
1285,2019-05-08 00:07,444444,Rome
1286,2019-05-08 00:08,444444,Rome
1287,2019-05-08 00:09,111111,Rome
1288,2019-05-08 00:10,111111,Rome
1289,2019-05-08 00:11,111111,Rome
1290,2019-05-08 00:12,111111,Rome
1291,2019-05-08 00:13,111111,Rome
1292,2019-05-08 00:14,111111,Rome
1293,2019-05-08 00:15,111111,Rome
1294,2019-05-08 00:16,111111,Rome
1295,2019-05-08 00:17,111111,Rome
1296,2019-05-08 00:18,111111,Rome
1297,2019-05-08 00:19,111111,Rome
1298,2019-05-08 00:20,111111,Rome
1299,2019-05-08 00:21,111111,Rome
1300,2019-05-08 00:22,111111,Rome
1301,2019-05-08 00:23,111111,Rome
1302,2019-05-08 00:24,111111,Rome
1303,2019-05-08 00:25,111111,Rome
1304,2019-05-08 00:26,111111,Rome
1305,2019-05-08 00:27,111111,Rome
1306,2019-05-08 00:28,111111,Rome
1307,2019-05-08 00:29,111111,Rome
1308,2019-05-08 00:30,111111,Rome
1309,2019-05-08 00:31,111111,Rome
1310,2019-05-08 00:32,111111,Rome
1311,2019-05-08 00:33,111111,Rome
1312,2019-05-08 00:34,111111,Rome
1313,2019-05-08 00:35,111111,Rome
1314,2019-05-08 00:36,111111,Rome
1315,2019-05-08 00:37,111111,Rome
1316,2019-05-08 00:38,111111,Rome
1317,2019-05-08 00:39,111111,Rome
1318,2019-05-08 00:40,111111,Rome
1319,2019-05-08 00:41,111111,Rome
1320,2019-05-08 00:42,111111,Rome
1321,2019-05-08 00:43,111111,Rome
1322,2019-05-08 00:44,111111,Rome
1323,2019-05-08 00:45,111111,Rome
1324,2019-05-08 00:46,111111,Rome
1325,2019-05-08 00:47,111111,Rome
1326,2019-05-08 00:48,111111,Rome
1327,2019-05-08 00:49,111111,Rome
1328,2019-05-08 00:50,111111,Rome
1329,2019-05-08 00:51,111111,Rome
1330,2019-05-08 00:52,111111,Rome
1331,2019-05-08 00:53,111111,Rome
1332,2019-05-08 00:54,111111,Rome
1333,2019-05-08 00:55,111111,Rome
1334,2019-05-08 00:56,111111,Rome
1335,2019-05-08 00:57,111111,Rome
1336,2019-05-08 00:58,111111,Rome
1337,2019-05-08 00:59,111111,Rome
1338,2019-04-04 00:00,111111,Rome
1339,2019-04-04 00:01,111111,Rome
1340,2019-04-04 00:02,111111,Rome
1341,2019-04-04 00:03,111111,Rome
1342,2019-04-04 00:04,111111,Rome
1343,2019-04-04 00:05,111111,Rome
1344,2019-04-04 00:06,111111,Rome
1345,2019-04-04 00:07,111111,Rome
1346,2019-04-04 00:08,111111,Rome
1347,2019-04-04 00:09,111111,Rome
1348,2019-04-04 00:10,111111,Rome
1349,2019-04-04 00:11,111111,Rome
1350,2019-04-04 00:12,111111,Rome
1351,2019-04-04 00:13,111111,Rome
1352,2019-04-04 00:14,111111,Rome
1353,2019-04-04 00:15,111111,Rome
1354,2019-04-04 00:16,111111,Rome
1355,2019-04-04 00:17,111111,Rome
1356,2019-04-04 00:18,111111,Rome
1357,2019-04-04 00:19,111111,Rome
1358,2019-04-04 00:20,111111,Rome
1359,2019-04-04 00:21,111111,Rome
1360,2019-04-04 00:22,111111,Rome
1361,2019-04-04 00:23,111111,Rome
1362,2019-04-04 00:24,111111,Rome
1363,2019-11-10 00:00,111111,Rome
1364,2019-11-10 00:01,111111,Rome
1365,2019-11-10 00:02,111111,Rome
1366,2019-11-10 00:03,111111,Rome
1367,2019-11-10 00:04,111111,Rome
1368,2019-11-10 00:05,111111,Rome
1369,2019-11-10 00:06,111111,Rome
1370,2019-11-10 00:07,111111,Rome
1371,2019-11-10 00:08,111111,Rome
1372,2019-11-10 00:09,111111,Rome
1373,2019-11-10 00:10,111111,Rome
1374,2019-11-10 00:11,111111,Rome
1375,2019-11-10 00:12,111111,Rome
1376,2019-11-10 00:13,111111,Rome
1377,2019-11-10 00:14,111111,Rome
1378,2019-11-10 00:15,111111,Rome
1379,2019-11-10 00:16,111111,Rome
1380,2019-11-10 00:17,111111,Rome
1381,2019-11-10 00:18,111111,Rome
1382,2019-11-10 00:19,111111,Rome
1383,2019-11-10 00:20,111111,Rome
1384,2019-11-10 00:21,111111,Rome
1385,2019-11-10 00:22,111111,Rome
1386,2019-11-10 00:23,111111,Rome
1387,2019-11-10 00:24,111111,Rome
1388,2019-11-10 00:25,111111,Rome
1389,2019-11-10 00:26,111111,Rome
1390,2019-11-10 00:27,111111,Rome
1391,2019-11-10 00:28,111111,Rome
1392,2019-11-10 00:29,111111,Rome
1393,2019-11-10 00:30,111111,Rome
1394,2019-11-10 00:31,111111,Rome
1395,2019-11-10 00:32,111111,Rome
1396,2019-11-10 00:33,111111,Rome
1397,2019-11-10 00:34,111111,Rome
1398,2019-11-10 00:35,111111,Rome
1399,2019-11-10 00:36,111111,Rome
1400,2019-11-10 00:37,111111,Rome
1401,2019-11-10 00:38,111111,Rome
1402,2019-11-10 00:39,111111,Rome
1403,2019-11-10 00:40,111111,Rome
1404,2019-11-10 00:41,111111,Rome
1405,2019-11-10 00:42,111111,Rome
1406,2019-11-10 00:43,111111,Rome
1407,2019-11-10 00:44,111111,Rome
1408,2019-11-10 00:45,111111,Rome
1409,2019-11-10 00:46,111111,Rome
1410,2019-09-15 12:00,111111,Rome
1411,2019-09-15 12:01,111111,Rome
1412,2019-09-15 12:02,111111,Rome
1413,2019-09-15 12:03,111111,Rome
1414,2019-09-15 12:04,111111,Rome
1415,2019-09-15 12:05,111111,Rome
1416,2019-09-15 12:06,111111,Rome
1417,2019-09-15 12:07,111111,Rome
1418,2019-09-15 12:08,111111,Rome
1419,2019-09-15 12:09,111111,Rome
1420,2019-09-15 12:10,111111,Rome
1421,2019-09-15 12:11,111111,Rome
1422,2019-09-15 12:12,111111,Rome
1423,2019-09-15 12:13,111111,Rome
1424,2019-09-15 12:14,111111,Rome
1425,2019-09-15 12:15,111111,Rome
1426,2019-09-15 12:16,111111,Rome
1427,2019-09-15 12:17,111111,Rome
1428,2019-09-15 12:18,111111,Rome
1429,2019-09-15 12:19,111111,Rome
1430,2019-09-15 12:20,111111,Rome
1431,2019-09-15 12:21,111111,Rome
1432,2019-09-15 12:22,111111,Rome
1433,2019-09-15 12:23,111111,Rome
1434,2019-09-15 12:24,111111,Rome
1435,2019-09-15 12:25,111111,Rome
1436,2019-09-15 12:26,111111,Rome
1437,2019-09-15 12:27,111111,Rome
1438,2019-09-15 12:28,111111,Rome
1439,2019-09-15 12:29,111111,Rome
1440,2019-09-15 12:30,111111,Rome
1441,2019-09-15 12:31,777777,Rome
1442,2019-09-15 12:32,777777,Rome
1443,2019-09-15 12:33,777777,Rome
1444,2019-09-15 12:34,777777,Rome
1445,2019-09-15 12:35,777777,Rome
1446,2019-09-15 12:36,777777,Rome
1447,2019-09-15 12:37,777777,Rome
1448,2019-09-15 12:38,777777,Rome
1449,2019-09-15 12:39,777777,Rome
1450,2019-09-15 12:40,777777,Rome
1451,2019-09-15 12:41,777777,Rome
1452,2019-09-15 12:42,777777,Rome
1453,2019-09-15 12:43,777777,Rome
1454,2019-09-15 12:44,777777,Rome
1455,2019-09-15 12:45,777777,Rome
1456,2019-09-15 12:46,777777,Rome
1457,2019-09-15 12:47,777777,Rome
1458,2019-09-15 12:48,777777,Rome
1459,2019-09-15 12:49,777777,Rome
1460,2019-09-15 12:50,777777,Rome
1461,2019-09-15 12:51,777777,Rome
1462,2019-09-15 12:52,777777,Rome
1463,2019-09-15 12:53,777777,Rome
1464,2019-09-15 12:54,777777,Rome
1465,2019-01-01 00:00,777777,Rome
1466,2019-01-01 00:00,777777,Rome
1467,2019-01-01 00:00,777777,Rome
1468,2019-01-01 00:01,777777,Rome
1469,2019-01-01 00:02,777777,Rome
1470,2019-01-01 00:03,777777,Rome
1471,2019-01-01 00:04,777777,Rome
1472,2019-01-01 00:05,777777,Rome
1473,2019-01-01 00:06,777777,Rome
1474,2019-01-01 00:07,777777,Rome
1475,2019-01-01 00:08,777777,Rome
1476,2019-01-01 00:09,777777,Rome
1477,2019-01-01 00:10,777777,Rome
1478,2019-01-01 00:11,777777,Rome
1479,2019-01-01 00:12,777777,Rome
1480,2019-01-01 00:13,777777,Rome
1481,2019-01-01 00:14,777777,Rome
1482,2019-01-01 00:15,777777,Rome
1483,2019-01-01 00:16,777777,Rome
1484,2019-01-01 00:17,777777,Rome
1485,2019-01-01 00:18,777777,Rome
