435,2019-11-10 00:10,111111,Barcelona
436,2019-11-10 00:11,111111,Barcelona
437,2019-11-10 00:12,111111,Barcelona
438,2019-11-10 00:13,111111,Barcelona
439,2019-11-10 00:14,111111,Barcelona
440,2019-11-10 00:15,111111,Barcelona
441,2019-11-10 00:16,777777,Barcelona
442,2019-11-10 00:17,777777,Barcelona
443,2019-11-10 00:18,777777,Barcelona
444,2019-11-10 00:19,777777,Barcelona
445,2019-11-10 00:20,777777,Barcelona
446,2019-11-10 00:21,777777,Barcelona
447,2019-11-10 00:22,777777,Barcelona
448,2019-11-10 00:23,777777,Barcelona
449,2019-11-10 00:24,777777,Barcelona
450,2019-11-10 00:25,777777,Barcelona
451,2019-11-10 00:26,777777,Barcelona
452,2019-11-10 00:27,777777,Barcelona
453,2019-11-10 00:28,777777,Barcelona
454,2019-11-10 00:29,777777,Barcelona
455,2019-11-10 00:30,777777,Barcelona
456,2019-11-10 00:31,777777,Barcelona
457,2019-11-10 00:32,777777,Barcelona
458,2019-11-10 00:33,777777,Barcelona
459,2019-11-10 00:34,777777,Barcelona
460,2019-11-10 00:35,777777,Barcelona
461,2019-11-10 00:36,777777,Barcelona
462,2019-11-10 00:37,777777,Barcelona
463,2019-11-10 00:38,777777,Barcelona
464,2019-11-10 00:39,777777,Barcelona
465,2019-11-10 00:40,777777,Barcelona
466,2019-11-10 00:41,777777,Barcelona
467,2019-11-10 00:42,777777,Barcelona
468,2019-11-10 00:43,777777,Barcelona
469,2019-11-10 00:44,777777,Barcelona
470,2019-11-10 00:45,777777,Barcelona
471,2019-11-10 00:46,777777,Barcelona
472,2019-01-01 00:00,777777,Barcelona
473,2019-01-01 00:00,777777,Barcelona
474,2019-01-01 00:00,777777,Barcelona
475,2019-01-01 00:01,777777,Barcelona
476,2019-01-01 00:02,777777,Barcelona
477,2019-01-01 00:03,777777,Barcelona
478,2019-01-01 00:04,777777,Barcelona
479,2019-01-01 00:05,777777,Barcelona
480,2019-01-01 00:06,777777,Barcelona
481,2019-01-01 00:07,777777,Barcelona
482,2019-01-01 00:08,777777,Barcelona
483,2019-01-01 00:09,777777,Barcelona
484,2019-01-01 00:10,777777,Barcelona
485,2019-01-01 00:11,777777,Barcelona
486,2019-01-01 00:12,777777,Barcelona
487,2019-01-01 00:13,777777,Barcelona
488,2019-01-01 00:14,777777,Barcelona
489,2019-01-01 00:15,777777,Barcelona
490,2019-01-01 00:16,777777,Barcelona
491,2019-01-01 00:17,777777,Barcelona
492,2019-01-01 00:18,777777,Barcelona
493,2019-12-01 00:00,777777,Barcelona
494,2019-12-01 00:01,777777,Barcelona
495,2019-12-01 00:02,777777,Barcelona
496,2019-12-01 00:03,777777,Barcelona
497,2019-12-01 00:04,777777,Barcelona
498,2019-12-01 00:05,777777,Barcelona
499,2019-12-01 00:06,777777,Barcelona
500,2019-12-01 00:07,777777,Barcelona
501,2019-12-01 00:08,777777,Barcelona
502,2019-12-01 00:09,777777,Barcelona
503,2019-12-01 00:10,777777,Barcelona
504,2019-12-01 00:11,777777,Barcelona
505,2019-12-01 00:12,777777,Barcelona
506,2019-12-01 00:13,777777,Barcelona

